,Time,Frequency,amplitude
646,3.23,0.315777010546,4.37678506417e-07
647,3.235,0.247324174174,4.37359150441e-07
648,3.24,0.315547036969,4.37449342128e-07
649,3.245,0.246788285366,4.37121165382e-07
650,3.25,0.315194316244,4.37183829687e-07
651,3.255,0.24613335621,4.36846458346e-07
652,3.26,0.314712108586,4.36881698527e-07
653,3.265,0.245390916803,4.36535653679e-07
654,3.27,0.314141391213,4.36544307804e-07
655,3.275,0.244594306302,4.36190417557e-07
656,3.28,0.313508371419,4.36173411909e-07
657,3.285,0.243758952811,4.35812458499e-07
658,3.29,0.312818774895,4.35770609202e-07
659,3.295,0.242892893217,4.35403328172e-07
660,3.3,0.312088692767,4.35337527698e-07
661,3.305,0.24201210587,4.34964693189e-07
662,3.31,0.31132811602,4.34875762188e-07
663,3.315,0.241122383847,4.34498021469e-07
664,3.32,0.310540917354,4.34386672088e-07
665,3.325,0.240226078633,4.34004571871e-07
666,3.33,0.309728465692,4.33871432042e-07
667,3.335,0.239323403913,4.334854367e-07
668,3.34,0.308890169503,4.3333106439e-07
669,3.345,0.238412573768,4.32941568002e-07
670,3.35,0.308023254521,4.32766461432e-07
671,3.355,0.237489155982,4.32373797018e-07
672,3.36,0.307121395985,4.32178403384e-07
673,3.365,0.236543027748,4.31782852071e-07
674,3.37,0.306167015354,4.31567579865e-07
675,3.375,0.235550834518,4.31169429145e-07
676,3.38,0.305153281614,4.30934923184e-07
677,3.385,0.234535082948,4.30534967429e-07
678,3.39,0.304110877919,4.30282314504e-07
679,3.395,0.233515591081,4.29881449051e-07
680,3.4,0.303051468649,4.29611665482e-07
681,3.405,0.232500765113,4.29210704198e-07
682,3.41,0.301981854826,4.28924744161e-07
683,3.415,0.231496323874,4.2852444468e-07
684,3.42,0.300907221138,4.28223217376e-07
685,3.425,0.230506996332,4.27824295045e-07
686,3.43,0.299832257308,4.27508675897e-07
687,3.435,0.22953743917,4.27111813944e-07
688,3.44,0.298762094556,4.26782653302e-07
689,3.445,0.228593580018,4.26388511246e-07
690,3.45,0.297704218753,4.2604663969e-07
691,3.455,0.227684463753,4.25655846386e-07
692,3.46,0.296668535066,4.25302040088e-07
693,3.465,0.226815125101,4.24915107192e-07
694,3.47,0.295651821175,4.24549952298e-07
695,3.475,0.225979522879,4.24167217221e-07
696,3.48,0.294650423138,4.23791215482e-07
697,3.485,0.225174523891,4.2341297297e-07
698,3.49,0.293661938079,4.23026594329e-07
699,3.495,0.224399159773,4.22653127306e-07
700,3.5,0.292687519874,4.22256845367e-07
701,3.505,0.223656349042,4.21888439818e-07
702,3.51,0.291730487256,4.21482714283e-07
703,3.515,0.222946092117,4.21119599741e-07
704,3.52,0.290787707022,4.20704807487e-07
705,3.525,0.222264849287,4.20347153725e-07
706,3.53,0.289857633689,4.19923655581e-07
707,3.535,0.221612755503,4.19571636854e-07
708,3.54,0.288942152241,4.1913980014e-07
709,3.545,0.220990828337,4.18793577932e-07
710,3.55,0.288039827195,4.18353726575e-07
711,3.555,0.220396241415,4.18013415415e-07
712,3.56,0.287149045827,4.1756585632e-07
713,3.565,0.219828304344,4.17231574701e-07
714,3.57,0.286270233018,4.16776624268e-07
715,3.575,0.21928860307,4.16448501385e-07
716,3.58,0.285406791602,4.15986486067e-07
717,3.585,0.218779414187,4.15664638264e-07
718,3.59,0.284557615028,4.15195831042e-07
719,3.595,0.218297592359,4.14880313971e-07
720,3.6,0.283720818525,4.14404963265e-07
721,3.605,0.217842394535,4.14095836064e-07
722,3.61,0.282896976201,4.1361420127e-07
723,3.615,0.217415997022,4.13311536757e-07
724,3.62,0.28209076608,4.12823890471e-07
725,3.625,0.217021698721,4.1252774406e-07
726,3.63,0.281300476974,4.12034281912e-07
727,3.635,0.216654514718,4.11744617113e-07
728,3.64,0.280522335661,4.11245489858e-07
729,3.645,0.216311862136,4.10962264682e-07
730,3.65,0.279754702076,4.10457626942e-07
731,3.655,0.2159922945,4.10180804547e-07
732,3.66,0.278996682835,4.09670817e-07
733,3.665,0.215694954212,4.09400367191e-07
734,3.67,0.278247906067,4.08885197951e-07
735,3.675,0.21541951026,4.08621098708e-07
736,3.68,0.277508603441,4.08100925184e-07
737,3.685,0.215166490958,4.07843165252e-07
738,3.69,0.276780750843,4.0731817816e-07
739,3.695,0.214939498772,4.07066760686e-07
740,3.7,0.276067632485,4.06537144635e-07
741,3.705,0.214737722267,4.06292021095e-07
742,3.71,0.275366017351,4.05757891424e-07
743,3.715,0.214558138073,4.05518975709e-07
744,3.72,0.274674104478,4.04980440068e-07
745,3.725,0.214399210701,4.04747646987e-07
746,3.73,0.273990886567,4.04204815397e-07
747,3.735,0.214259909161,4.03978063189e-07
748,3.74,0.273315727834,4.03431049584e-07
749,3.745,0.21413950844,4.03210261088e-07
750,3.75,0.272648258811,4.02659184355e-07
751,3.755,0.214037538476,4.02444288059e-07
752,3.76,0.2719883652,4.01889273181e-07
753,3.765,0.213953814515,4.01680204585e-07
754,3.77,0.271336270414,4.01121384313e-07
755,3.775,0.213888612077,4.00918088182e-07
756,3.78,0.270692931791,4.00355606238e-07
757,3.785,0.213843949582,4.00158041962e-07
758,3.79,0.270062735609,3.99592059472e-07
759,3.795,0.213823718464,3.9940018476e-07
760,3.8,0.269445591484,3.98830810536e-07
761,3.805,0.213824635477,3.9864450933e-07
762,3.81,0.268838875234,3.98071809897e-07
763,3.815,0.213844826766,3.97890955442e-07
764,3.82,0.268241344112,3.97314993635e-07
765,3.825,0.213883061806,3.97139457279e-07
766,3.83,0.267652152539,3.96560294602e-07
767,3.835,0.213938391985,3.96389947379e-07
768,3.84,0.267070667235,3.95807645003e-07
769,3.845,0.21401003497,3.95642358282e-07
770,3.85,0.266496388794,3.95056977487e-07
771,3.855,0.214097319655,3.94896623273e-07
772,3.86,0.265928910706,3.94308225648e-07
773,3.865,0.214199654766,3.94152676718e-07
774,3.87,0.265367894002,3.93561324233e-07
775,3.875,0.214316508408,3.93410454174e-07
776,3.88,0.26481305014,3.92816209182e-07
777,3.885,0.21444739278,3.9266989237e-07
778,3.89,0.264264126353,3.92072817534e-07
779,3.895,0.214591848642,3.91930929043e-07
780,3.9,0.263720885064,3.91331087185e-07
781,3.905,0.214749396172,3.91193502544e-07
782,3.91,0.263182993829,3.90590956252e-07
783,3.915,0.214919477191,3.90457551662e-07
784,3.92,0.262650248084,3.89852365392e-07
785,3.925,0.215101810569,3.89723020584e-07
786,3.93,0.262122606227,3.89115261133e-07
787,3.935,0.215296124699,3.88989857561e-07
788,3.94,0.261600004013,3.8837959249e-07
789,3.945,0.21550214336,3.88258012758e-07
790,3.95,0.261082379549,3.87645310164e-07
791,3.955,0.215719597038,3.87527437904e-07
792,3.96,0.260569678418,3.86912366312e-07
793,3.965,0.215948225751,3.86798086108e-07
794,3.97,0.260061854618,3.86180714395e-07
795,3.975,0.216187779034,3.86069911743e-07
796,3.98,0.259558870818,3.85450309075e-07
797,3.985,0.216438015908,3.85342870343e-07
798,3.99,0.259060697672,3.84721106123e-07
799,3.995,0.216698704363,3.84616918524e-07
800,4.0,0.258567313617,3.83993062341e-07
801,4.005,0.216969620648,3.83892013905e-07
802,4.01,0.25807870404,3.83266135492e-07
803,4.015,0.217250548972,3.83168115044e-07
804,4.02,0.257594860999,3.82540284235e-07
805,4.025,0.217541280711,3.82445181376e-07
806,4.03,0.257115782557,3.81815468068e-07
807,4.035,0.217841614162,3.81723173156e-07
808,4.04,0.256641472436,3.81091647268e-07
809,4.045,0.218151353868,3.81002051402e-07
810,4.05,0.256171939409,3.80368782842e-07
811,4.055,0.218470310351,3.80281777848e-07
812,4.06,0.255707197254,3.79646836479e-07
813,4.065,0.218798299648,3.79562314896e-07
814,4.07,0.255247263928,3.78925770499e-07
815,4.075,0.219135143058,3.78843625567e-07
816,4.08,0.254792161683,3.78205547813e-07
817,4.085,0.21948066668,3.78125673462e-07
818,4.09,0.254341916503,3.77486131878e-07
819,4.095,0.219834701216,3.77408422716e-07
820,4.1,0.253896557888,3.76767486658e-07
821,4.105,0.220197081798,3.76691837966e-07
822,4.11,0.253456118703,3.76049576588e-07
823,4.115,0.220567647445,3.75975884304e-07
824,4.12,0.253020634875,3.75332366533e-07
825,4.125,0.220946241174,3.75260527249e-07
826,4.13,0.252590145106,3.74615821752e-07
827,4.135,0.221332709619,3.74545732707e-07
828,4.14,0.252164690805,3.7389990787e-07
829,4.145,0.221726902863,3.73831466939e-07
830,4.15,0.251744315918,3.73184590838e-07
831,4.155,0.222128674246,3.73117696528e-07
832,4.16,0.251329066669,3.72469836907e-07
833,4.165,0.222537880284,3.72404388351e-07
834,4.17,0.250918991414,3.7175561259e-07
835,4.175,0.222954380445,3.7169150954e-07
836,4.18,0.250514140563,3.71041884638e-07
837,4.185,0.223378037039,3.70979027461e-07
838,4.19,0.250114566501,3.70328620011e-07
839,4.195,0.223808715009,3.70266909681e-07
840,4.2,0.249720323269,3.69615785842e-07
841,4.205,0.224246282006,3.69555123937e-07
842,4.21,0.249331466628,3.68903349416e-07
843,4.215,0.22469060802,3.68843638114e-07
844,4.22,0.24894805389,3.68191278142e-07
845,4.225,0.225141565492,3.68132420213e-07
846,4.23,0.248570143818,3.6747953952e-07
847,4.235,0.225599029093,3.67421438324e-07
848,4.24,0.248197796456,3.66768101121e-07
849,4.245,0.226062875695,3.66710660604e-07
850,4.25,0.247831073231,3.66056930558e-07
851,4.255,0.226532984176,3.66000055245e-07
852,4.26,0.247470036612,3.65345995456e-07
853,4.265,0.227009235484,3.65289590449e-07
854,4.27,0.247114750302,3.64635263435e-07
855,4.275,0.227491512455,3.64579234405e-07
856,4.28,0.246765278867,3.63924702074e-07
857,4.285,0.227979699765,3.63868955262e-07
858,4.29,0.246421687918,3.63214278892e-07
859,4.295,0.22847368384,3.631587211e-07
860,4.3,0.246084043887,3.62503961321e-07
861,4.305,0.228973352816,3.62448499909e-07
862,4.31,0.245752414008,3.61793716678e-07
863,4.315,0.229478596479,3.61738259559e-07
864,4.32,0.245426866246,3.61083512142e-07
865,4.325,0.22998930614,3.61027967776e-07
866,4.33,0.245107469165,3.60373314725e-07
867,4.335,0.230505374651,3.60317592116e-07
868,4.34,0.244794292015,3.59663091249e-07
869,4.345,0.231026696225,3.59607099939e-07
870,4.35,0.24448740447,3.58952808318e-07
871,4.355,0.231553166607,3.58896458381e-07
872,4.36,0.244186876753,3.5824243229e-07
873,4.365,0.232084682624,3.58185634327e-07
874,4.37,0.243892779448,3.57531929254e-07
875,4.375,0.232621142599,3.57474594386e-07
876,4.38,0.243605183435,3.56821264997e-07
877,4.385,0.233162445902,3.5676330486e-07
878,4.39,0.243324159939,3.56110404983e-07
879,4.395,0.233708493146,3.56051731722e-07
880,4.4,0.243049780322,3.55399314318e-07
881,4.405,0.234259185912,3.55339840578e-07
882,4.41,0.24278211614,3.54687957726e-07
883,4.415,0.234814426918,3.54627596647e-07
884,4.42,0.242521239024,3.53976299517e-07
885,4.425,0.235374119733,3.53914964726e-07
886,4.43,0.242267220556,3.53264303558e-07
887,4.435,0.235938168968,3.5320190916e-07
888,4.44,0.242020132307,3.52551933244e-07
889,4.445,0.236506479945,3.52488393814e-07
890,4.45,0.241780045733,3.51839151462e-07
891,4.455,0.237078958886,3.51774382039e-07
892,4.46,0.241547032007,3.51125920564e-07
893,4.465,0.237655512621,3.51059836636e-07
894,4.47,0.241321162119,3.50412202331e-07
895,4.475,0.238236048645,3.50344719829e-07
896,4.48,0.241102506664,3.49697957937e-07
897,4.485,0.238820475109,3.49628993227e-07
898,4.49,0.240891135785,3.48983147922e-07
899,4.495,0.239408700569,3.48912617788e-07
900,4.5,0.240687119104,3.48267732145e-07
901,4.505,0.240000634054,3.48195553784e-07
902,4.51,0.240490525652,3.47551669756e-07
903,4.515,0.240596184928,3.47477760761e-07
904,4.52,0.240301423752,3.46834919154e-07
905,4.525,0.241195262823,3.46759197503e-07
906,4.53,0.240119880901,3.46117437946e-07
907,4.535,0.241797777503,3.46039821989e-07
908,4.54,0.239945963686,3.4539918291e-07
909,4.545,0.242403638874,3.45319591354e-07
910,4.55,0.239779737683,3.4468010995e-07
911,4.555,0.243012756754,3.44598461846e-07
912,4.56,0.23962126735,3.43960174053e-07
913,4.565,0.243625040869,3.43876388777e-07
914,4.57,0.239470615842,3.43239329243e-07
915,4.575,0.2442404006,3.43153326483e-07
916,4.58,0.239327844978,3.42517528538e-07
917,4.585,0.244858745095,3.42429228273e-07
918,4.59,0.2391930149,3.41794723895e-07
919,4.595,0.245479982962,3.4170404638e-07
920,4.6,0.23906618425,3.41070866166e-07
921,4.605,0.246104022006,3.40977731908e-07
922,4.61,0.238947409642,3.4034590504e-07
923,4.615,0.246730769495,3.40250234783e-07
924,4.62,0.238836745729,3.39619788992e-07
925,4.625,0.247360131528,3.39521503693e-07
926,4.63,0.238734244956,3.38892465226e-07
927,4.635,0.247992013106,3.38791486031e-07
928,4.64,0.238639957363,3.38163879616e-07
929,4.645,0.248626317927,3.38060127837e-07
930,4.65,0.238553930217,3.37433976643e-07
931,4.655,0.24926294819,3.37327373734e-07
932,4.66,0.238476208082,3.36702699334e-07
933,4.665,0.249901804192,3.36593166863e-07
934,4.67,0.238406832227,3.35969989193e-07
935,4.675,0.250542784335,3.35857448815e-07
936,4.68,0.238345840599,3.35235786135e-07
937,4.685,0.251185784697,3.3512015956e-07
938,4.69,0.238293267413,3.34500028408e-07
939,4.695,0.25183069877,3.34381237376e-07
940,4.7,0.238249142783,3.33762652525e-07
941,4.705,0.252477417184,3.33640618767e-07
942,4.71,0.238213492559,3.3302359318e-07
943,4.715,0.253125827307,3.32898238387e-07
944,4.72,0.238186337595,3.32282783167e-07
945,4.725,0.253775812909,3.32154028952e-07
946,4.73,0.238167693764,3.31540153294e-07
947,4.735,0.254427253719,3.31407921157e-07
948,4.74,0.238157571119,3.30795632296e-07
949,4.745,0.255080024962,3.30659843581e-07
950,4.75,0.238155973575,3.30049146737e-07
951,4.755,0.25573399696,3.29909722592e-07
952,4.76,0.238162898314,3.29300620916e-07
953,4.765,0.256389034421,3.29157482247e-07
954,4.77,0.238178335201,3.28549976761e-07
955,4.775,0.257044995952,3.28403044186e-07
956,4.78,0.238202266067,3.27797133725e-07
957,4.785,0.257701733318,3.27646327524e-07
958,4.79,0.23823466411,3.27042008671e-07
959,4.795,0.258359090741,3.26887248736e-07
960,4.8,0.238275492841,3.26284515754e-07
961,4.805,0.259016904159,3.26125721535e-07
962,4.81,0.238324705385,3.25524566303e-07
963,4.815,0.259675000166,3.25361656748e-07
964,4.82,0.238382243525,3.24762068687e-07
965,4.825,0.260333195086,3.24594962184e-07
966,4.83,0.238448036357,3.23996928179e-07
967,4.835,0.260991293934,3.23825542494e-07
968,4.84,0.238521999421,3.23229046822e-07
969,4.845,0.261649088892,3.23053299029e-07
970,4.85,0.238604032979,3.22458323274e-07
971,4.855,0.262306358418,3.22278129689e-07
972,4.86,0.238694020798,3.21684652656e-07
973,4.865,0.262962865033,3.21499928762e-07
974,4.87,0.23879182822,3.2090792639e-07
975,4.875,0.263618354224,3.20718586761e-07
976,4.88,0.238897300476,3.20128032031e-07
977,4.885,0.264272551902,3.19933990251e-07
978,4.89,0.23901026036,3.19344853085e-07
979,4.895,0.26492516257,3.19146021664e-07
980,4.9,0.239130505887,3.18558268831e-07
981,4.905,0.265575866606,3.18354559118e-07
982,4.91,0.239257807584,3.17768154121e-07
983,4.915,0.266224317371,3.17559476211e-07
984,4.92,0.239391905335,3.16974379186e-07
985,4.925,0.26687013813,3.16760641826e-07
986,4.93,0.239532504742,3.16176809421e-07
987,4.935,0.267512918101,3.15957919908e-07
988,4.94,0.239679273317,3.15375305172e-07
989,4.945,0.268152208209,3.15151169255e-07
990,4.95,0.239831835556,3.1456972151e-07
991,4.955,0.268787516218,3.14340243281e-07
992,4.96,0.239989767632,3.13759908003e-07
993,4.965,0.26941830077,3.13524989789e-07
994,4.97,0.240152591153,3.12945708477e-07
995,4.975,0.270043964947,3.12705250733e-07
996,4.98,0.240319765742,3.12126960778e-07
997,4.985,0.270663848016,3.11880861973e-07
998,4.99,0.240490680552,3.1130349653e-07
999,4.995,0.271277216414,3.11051653041e-07
1000,5.0,0.240664643955,3.10475140899e-07
1001,5.005,0.271883252439,3.10217446903e-07
1002,5.01,0.24084087131,3.09641712354e-07
1003,5.015,0.27248104108,3.09378059732e-07
1004,5.02,0.241018470323,3.08803022457e-07
1005,5.025,0.273069553699,3.08533300704e-07
1006,5.03,0.241196423197,3.07958875665e-07
1007,5.035,0.273647628338,3.07682971821e-07
1008,5.04,0.241373564412,3.0710906917e-07
1009,5.045,0.274213944849,3.06826867779e-07
1010,5.05,0.241548553257,3.06253392806e-07
1011,5.055,0.274766994155,3.05964775911e-07
1012,5.06,0.241719838557,3.05391629031e-07
1013,5.065,0.275305037994,3.05096476239e-07
1014,5.07,0.241885613364,3.04523553054e-07
1015,5.075,0.275826056616,3.0422174168e-07
1016,5.08,0.242043754073,3.03648933143e-07
1017,5.085,0.276327677733,3.03340338503e-07
1018,5.09,0.242191737415,3.02767531256e-07
1019,5.095,0.276807077322,3.02452027171e-07
1020,5.1,0.242326521221,3.01879104137e-07
1021,5.105,0.277260833321,3.01556563785e-07
1022,5.11,0.242444363564,3.00983405213e-07
1023,5.115,0.277684694767,3.00653702575e-07
1024,5.12,0.242540521901,3.00080187864e-07
1025,5.125,0.278073167379,2.99743200294e-07
1026,5.13,0.242608636971,2.99169211452e-07
1027,5.135,0.278418528518,2.98824824917e-07
1028,5.14,0.24263991607,2.98250256602e-07
1029,5.145,0.278711684897,2.97898388103e-07
1030,5.15,0.242624054757,2.97323177743e-07
1031,5.155,0.278937979787,2.96963795306e-07
1032,5.16,0.242546575756,2.96387961931e-07
1033,5.165,0.279094629853,2.96021219989e-07
1034,5.17,0.242416833955,2.95445038002e-07
1035,5.175,0.279191131734,2.95071297745e-07
1036,5.18,0.242242300481,2.94495169663e-07
1037,5.185,0.279242572552,2.94114938588e-07
1038,5.19,0.242049275897,2.93539442217e-07
1039,5.195,0.279273990008,2.9315332777e-07
1040,5.2,0.241853286762,2.9257900076e-07
1041,5.205,0.279294123916,2.92187514887e-07
1042,5.21,0.241660370281,2.91614807829e-07
1043,5.215,0.279307406366,2.91218395085e-07
1044,5.22,0.241474072427,2.90647700484e-07
1045,5.225,0.279316612417,2.90246757946e-07
1046,5.23,0.24129690675,2.89678425845e-07
1047,5.235,0.279323983427,2.89273316058e-07
1048,5.24,0.241130895297,2.8870766295e-07
1049,5.245,0.279331133229,2.88298718575e-07
1050,5.25,0.240977460762,2.87736031207e-07
1051,5.255,0.279339243205,2.87323559665e-07
1052,5.26,0.24083769315,2.86764099797e-07
1053,5.265,0.279349232783,2.86348387376e-07
1054,5.27,0.240712459061,2.85792395419e-07
1055,5.275,0.279361840921,2.85373710442e-07
1056,5.28,0.240602468048,2.84821408334e-07
1057,5.285,0.279377679999,2.84400003711e-07
1058,5.29,0.240508317851,2.83851597284e-07
1059,5.295,0.279397273662,2.83427712618e-07
1060,5.3,0.240430527892,2.8288339357e-07
1061,5.305,0.279421085566,2.82457256936e-07
1062,5.31,0.240369564853,2.81917204512e-07
1063,5.315,0.27944954258,2.81489033983e-07
1064,5.32,0.240325864135,2.80953416442e-07
1065,5.325,0.279483053858,2.80523421414e-07
1066,5.33,0.24029984852,2.79992397312e-07
1067,5.335,0.279522029164,2.79560779679e-07
1068,5.34,0.24029194594,2.79034499022e-07
1069,5.345,0.279566896147,2.78601454229e-07
1070,5.35,0.240302607878,2.78080059509e-07
1071,5.355,0.279618119756,2.7764577751e-07
1072,5.36,0.240332329943,2.77129404669e-07
1073,5.365,0.279676224672,2.76694070812e-07
1074,5.37,0.240381677326,2.76182850129e-07
1075,5.375,0.279741824156,2.75746645985e-07
1076,5.38,0.240451318586,2.75240702934e-07
1077,5.385,0.279815660372,2.7480380709e-07
1078,5.39,0.240542074271,2.74303263158e-07
1079,5.395,0.279898664383,2.73865851991e-07
1080,5.4,0.240654993166,2.73370825493e-07
1081,5.405,0.279992054961,2.72933073935e-07
1082,5.41,0.240791480223,2.72443680831e-07
1083,5.415,0.280097501249,2.72005763149e-07
1084,5.42,0.240953470159,2.71522117902e-07
1085,5.425,0.280217533239,2.71084209122e-07
1086,5.43,0.241145181633,2.70606429374e-07
1087,5.435,0.280360133174,2.7016871325e-07
1088,5.44,0.241377422123,2.69696913826e-07
1089,5.445,0.280530168598,2.69259515421e-07
1090,5.45,0.241643246323,2.68793678231e-07
1091,5.455,0.280716720896,2.68356600951e-07
1092,5.46,0.241935336275,2.67896664971e-07
1093,5.465,0.280915611756,2.6745991658e-07
1094,5.47,0.242250633949,2.67005828396e-07
1095,5.475,0.281124425881,2.6656942322e-07
1096,5.48,0.242586836607,2.66121133515e-07
1097,5.485,0.281340996124,2.65685090785e-07
1098,5.49,0.242942306739,2.65242557085e-07
1099,5.495,0.281564809479,2.6480690905e-07
1100,5.5,0.24331693621,2.64370100048e-07
1101,5.505,0.281795676619,2.63934885112e-07
1102,5.51,0.24371030246,2.63503770549e-07
1103,5.515,0.282033217027,2.63069028559e-07
1104,5.52,0.244121941184,2.62643578348e-07
1105,5.525,0.28227705158,2.6220935029e-07
1106,5.53,0.244551392953,2.61789534231e-07
1107,5.535,0.28252680408,2.61355861937e-07
1108,5.54,0.244998183761,2.60941649427e-07
1109,5.545,0.282782065618,2.60508575263e-07
1110,5.55,0.245461763877,2.60099934986e-07
1111,5.555,0.283042274532,2.59667501487e-07
1112,5.56,0.245941195802,2.5926440097e-07
1113,5.565,0.283306252651,2.58832650902e-07
1114,5.57,0.246435568943,2.58435060873e-07
1115,5.575,0.283574259153,2.58004048179e-07
1116,5.58,0.246945577382,2.57611950294e-07
1117,5.585,0.283846864202,2.57181734585e-07
1118,5.59,0.247471420277,2.56795110547e-07
1119,5.595,0.284124260836,2.563657516e-07
1120,5.6,0.248013120106,2.55984582233e-07
1121,5.605,0.284406545732,2.55556139899e-07
1122,5.61,0.248570631495,2.5518040512e-07
1123,5.615,0.284693770201,2.54752939272e-07
1124,5.62,0.249143868984,2.5438261805e-07
1125,5.625,0.284985955652,2.53956188513e-07
1126,5.63,0.24973271455,2.53591258817e-07
1127,5.635,0.285283096028,2.53165925275e-07
1128,5.64,0.250337015724,2.52806363993e-07
1129,5.645,0.285585151019,2.52382185868e-07
1130,5.65,0.250956572345,2.52027968676e-07
1131,5.655,0.285892024847,2.51605004941e-07
1132,5.66,0.251591102001,2.51256106097e-07
1133,5.665,0.286203505246,2.50834414968e-07
1134,5.67,0.252240112672,2.50490806895e-07
1135,5.675,0.28651889895,2.50070445146e-07
1136,5.68,0.252902240005,2.49732097937e-07
1137,5.685,0.286837214379,2.49313124754e-07
1138,5.69,0.253577537764,2.48980018544e-07
1139,5.695,0.287159446271,2.48562506786e-07
1140,5.7,0.25426669587,2.48234628555e-07
1141,5.705,0.287486153718,2.47818653159e-07
1142,5.71,0.254969972724,2.47495989801e-07
1143,5.715,0.28781768571,2.47081626113e-07
1144,5.72,0.255687500423,2.46764164132e-07
1145,5.725,0.288154311366,2.46351487736e-07
1146,5.73,0.256419348825,2.46039213177e-07
1147,5.735,0.288496257648,2.45628299828e-07
1148,5.74,0.257165549675,2.45321198251e-07
1149,5.745,0.288843725569,2.44912123826e-07
1150,5.75,0.257926108181,2.44610180301e-07
1151,5.755,0.289196898789,2.44203020769e-07
1152,5.76,0.258701008863,2.43906219862e-07
1153,5.765,0.289555947368,2.43501051234e-07
1154,5.77,0.259490218574,2.43209376997e-07
1155,5.775,0.289921029829,2.42806275273e-07
1156,5.78,0.260293686832,2.42519711204e-07
1157,5.785,0.290292292586,2.42118752308e-07
1158,5.79,0.261111344379,2.418372813e-07
1159,5.795,0.290669867119,2.4143854097e-07
1160,5.8,0.261943098717,2.41162145222e-07
1161,5.805,0.291053863422,2.40765698872e-07
1162,5.81,0.262788824364,2.4049435974e-07
1163,5.815,0.291444355885,2.4010028224e-07
1164,5.82,0.26364834131,2.39833979995e-07
1165,5.825,0.291841349462,2.39442345309e-07
1166,5.83,0.264521355905,2.39181058673e-07
1167,5.835,0.292244657,2.38791939148e-07
1168,5.84,0.265407069057,2.38535644145e-07
1169,5.845,0.292652997475,2.38149108837e-07
1170,5.85,0.266303852565,2.37897780754e-07
1171,5.855,0.293066175609,2.37513907554e-07
1172,5.86,0.267212354355,2.37267536022e-07
1173,5.865,0.293485150421,2.36886413026e-07
1174,5.87,0.268133022041,2.36644991561e-07
1175,5.875,0.293910482657,2.36266708822e-07
1176,5.88,0.269066082602,2.36030232132e-07
1177,5.885,0.294342608172,2.35654880819e-07
1178,5.89,0.270011675126,2.35423344393e-07
1179,5.895,0.294781903677,2.35051016508e-07
1180,5.9,0.270969890069,2.34824416459e-07
1181,5.905,0.2952287131,2.34455204702e-07
1182,5.91,0.271940787446,2.34233537705e-07
1183,5.915,0.2956833605,2.338675354e-07
1184,5.92,0.272924406819,2.33650798671e-07
1185,5.925,0.296146157891,2.33288099717e-07
1186,5.93,0.273920773095,2.33076291013e-07
1187,5.935,0.29661741034,2.32716989854e-07
1188,5.94,0.274929900865,2.32510107482e-07
1189,5.945,0.29709741888,2.32154299084e-07
1190,5.95,0.275951797559,2.31952341914e-07
1191,5.955,0.297586483469,2.31600121742e-07
1192,5.96,0.276986465144,2.31403089228e-07
1193,5.965,0.298084904605,2.31054553225e-07
1194,5.97,0.278033902374,2.30862445419e-07
1195,5.975,0.298592984831,2.30517689985e-07
1196,5.98,0.279094105839,2.30330507549e-07
1197,5.985,0.299111029912,2.29989629512e-07
1198,5.99,0.280167071343,2.29807373731e-07
1199,5.995,0.299639349961,2.29470470315e-07
1200,6.0,0.281252794862,2.29293143098e-07
1201,6.005,0.300178259876,2.28960311885e-07
1202,6.01,0.282351273297,2.28787915758e-07
1203,6.015,0.30072808043,2.28459254635e-07
1204,6.02,0.283462505213,2.28291792724e-07
1205,6.025,0.301289138101,2.27967399821e-07
1206,6.03,0.284586491204,2.27804875817e-07
1207,6.035,0.301861765723,2.27484849418e-07
1208,6.04,0.28572323372,2.27327267524e-07
1209,6.045,0.3024463015,2.27011705957e-07
1210,6.05,0.286872736751,2.26859070791e-07
1211,6.055,0.303043087997,2.26548072274e-07
1212,6.06,0.288035003171,2.26400388728e-07
1213,6.065,0.303652468098,2.26094051145e-07
1214,6.07,0.289210029634,2.25951324152e-07
1215,6.075,0.304274776158,2.25649744706e-07
1216,6.08,0.290397791406,2.25511978828e-07
1217,6.085,0.304910310262,2.2521525343e-07
1218,6.09,0.291598181604,2.25082452006e-07
1219,6.095,0.305559067945,2.24790673772e-07
1220,6.1,0.292810112263,2.24662836199e-07
1221,6.105,0.306219740817,2.24376093768e-07
1222,6.11,0.294032574105,2.24253222437e-07
1223,6.115,0.30689280679,2.23971614556e-07
1224,6.12,0.295266066799,2.23853722376e-07
1225,6.125,0.30757903675,2.23577353063e-07
1226,6.13,0.296510922664,2.23464456533e-07
1227,6.135,0.308279083571,2.23193431754e-07
1228,6.14,0.297767409231,2.23085549662e-07
1229,6.145,0.308993562953,2.22819976533e-07
1230,6.15,0.299035771341,2.22717129448e-07
1231,6.155,0.309723079882,2.22457115814e-07
1232,6.16,0.30031624981,2.22359325791e-07
1233,6.165,0.310468242123,2.22104979934e-07
1234,6.17,0.301609092242,2.22012270299e-07
1235,6.175,0.311229669336,2.21763700696e-07
1236,6.18,0.302914561351,2.21676095862e-07
1237,6.185,0.31200799978,2.21433410959e-07
1238,6.19,0.304232941479,2.21350936248e-07
1239,6.195,0.312803896343,2.21114244226e-07
1240,6.2,0.30556454478,2.21036925671e-07
1241,6.205,0.313618052436,2.20806334198e-07
1242,6.21,0.306909717238,2.20734198325e-07
